app_id,min_storage,rec_storage
2451360,0.1,-1.0
2451370,0.6,0.6
2451380,-1.0,-1.0
2451460,1.1,1.1
2451470,3.0,3.0
2451500,0.25,-1.0
2451510,1.0,-1.0
2451530,4.0,-1.0
2451570,0.5,1.0
2451630,0.25,-1.0
2451640,1.0,-1.0
2451680,1.0,1.0
2451720,0.18,0.18
2451730,1.0,-1.0
2451740,-1.0,-1.0
2451820,0.2,-1.0
2451860,0.2,0.2
2451870,-1.0,-1.0
2451880,1.0,-1.0
2451940,0.2,-1.0
2451980,2.0,2.0
2452010,-1.0,-1.0
2452070,0.5,-1.0
2452080,16.0,16.0
2452100,1.0,-1.0
2452220,2.0,2.0
2452240,0.7000000000000001,0.7000000000000001
2452280,60.0,60.0
2452300,0.1,0.15
2452310,-1.0,-1.0
2452320,-1.0,-1.0
2452350,0.405,-1.0
2452370,1.0,1.0
2452420,2.0,-1.0
2452430,-1.0,-1.0
2452480,0.6,0.6
2452540,-1.0,-1.0
2452650,3.0,3.0
2452700,-1.0,-1.0
2452720,0.1,-1.0
2452760,8.0,8.0
2452790,2.0,-1.0
2452800,0.2,-1.0
2452810,0.2,-1.0
2452820,5.0,-1.0
2452830,-1.0,-1.0
2452850,0.342,0.342
2452890,0.5,-1.0
2452900,1.0,1.0
2452920,1.0,-1.0
2452930,1.0,1.0
2452940,0.3,-1.0
2453060,7.0,7.0
2453150,0.25,0.35000000000000003
2453160,15.0,15.0
2453260,1.536,-1.0
2453270,-1.0,-1.0
2453280,-1.0,-1.0
2453310,4.0,8.0
2453320,0.06,-1.0
2453350,-1.0,-1.0
2453360,1.0,1.0
2453380,7.0,7.0
2453390,15.0,15.0
2453400,2.0,2.0
2453520,0.1,0.15
2453530,0.25,-1.0
2453550,0.5,-1.0
2453570,1.0,1.0
2453580,0.7000000000000001,0.7000000000000001
2453600,2.0,2.0
2453610,0.2,-1.0
2453690,0.8,-1.0
2453700,0.8,-1.0
2453710,0.8,-1.0
2453720,0.47500000000000003,-1.0
2453740,0.2,-1.0
2453760,0.7000000000000001,0.7000000000000001
2453770,0.4,-1.0
2453820,-1.0,-1.0
2453920,3.0,3.0
2453980,2.7,-1.0
2454000,0.25,-1.0
2454020,2.0,-1.0
2454030,0.8,0.8
2454040,2.0,-1.0
2454060,1.0,-1.0
2454070,1.0,1.0
2454090,-1.0,-1.0
2454140,-1.0,-1.0
2454160,1.0,-1.0
2454180,-1.0,-1.0
2454230,4.0,8.0
2454350,0.4,-1.0
2454360,1.0,1.0
2454400,-1.0,-1.0
2454420,0.5,-1.0
2454480,2.0,2.0
2454490,-1.0,-1.0
2454540,0.5,0.5
2454570,5.0,-1.0
2454620,-1.0,-1.0
2454640,-1.0,-1.0
2454710,-1.0,-1.0
2454740,8.0,0.008
2454820,1.0,1.0
2454850,30.0,30.0
2454890,2.0,-1.0
2454900,1.1500000000000001,1.5
2454930,-1.0,-1.0
2454950,2.0,0.5
2454960,-1.0,-1.0
2454990,0.8,-1.0
2455040,8.0,10.0
2455060,20.0,20.0
2455070,12.0,12.0
2455080,3.0,3.0
2455090,0.5,-1.0
2455110,5.0,-1.0
2455140,5.0,5.0
2455180,0.5,-1.0
2455190,2.0,2.0
2455210,-1.0,-1.0
2455250,-1.0,-1.0
2455260,0.7000000000000001,0.7000000000000001
2455320,-1.0,-1.0
2455340,2.0,2.0
2455350,3.0,5.0
2455370,12.0,12.0
2455420,10.0,-1.0
2455430,2.0,2.0
2455440,4.0,4.0
2455460,0.15,2.0
2455500,1.0,0.001
2455610,1.0,-1.0
2455630,6.0,6.0
2455640,30.0,30.0
2455650,-1.0,-1.0
2455660,0.85,-1.0
2455680,0.05,0.05
2455720,0.2,0.2
2455780,0.5,-1.0
2455790,0.4,-1.0
2455860,5.0,10.0
2455920,0.2,-1.0
2455940,1.0,1.0
2456010,-1.0,-1.0
2456020,5.0,5.0
2456030,-1.0,-1.0
2456070,4.0,6.0
2456080,4.0,6.0
2456090,4.0,6.0
2456100,0.04,-1.0
2456110,1.0,-1.0
2456120,3.0,-1.0
2456160,0.512,-1.0
2456180,0.65,-1.0
2456190,0.41500000000000004,0.41500000000000004
2456230,4.0,5.0
2456240,1.0,1.0
2456260,0.7000000000000001,-1.0
2456280,0.2,-1.0
2456300,3.0,3.0
2456320,2.0,4.0
2456330,2.0,2.0
2456340,0.7000000000000001,-1.0
2456350,20.0,30.0
2456410,8.0,-1.0
2456420,16.0,-1.0
2456430,0.5,0.5
2456550,10.0,-1.0
2456570,3.0,-1.0
2456620,-1.0,-1.0
2456640,10.0,-1.0
2456650,6.0,8.0
2456660,0.28,-1.0
2456690,3.0,4.0
2456740,36.0,45.0
2456860,0.4,0.4
2456930,-1.0,-1.0
2456960,30.0,-1.0
2456970,-1.0,-1.0
2456980,2.0,-1.0
2457000,0.2,0.3
2457010,0.1,0.1
2457030,4.0,-1.0
2457200,5.0,5.0
2457210,8.0,8.0
2457220,75.0,75.0
2457280,0.5,-1.0
2457350,10.0,-1.0
2457360,-1.0,-1.0
2457430,1.0,-1.0
2457540,16.0,16.0
2457550,-1.0,-1.0
2457580,4.0,4.0
2457600,1.0,-1.0
2457610,0.1,0.12
2457630,0.5,0.5
2457700,0.12,0.12
2457730,0.005,-1.0
2457780,1.33,1.33
2457810,-1.0,-1.0
2457870,0.2,-1.0
2457890,0.25,-1.0
2457930,1.0,1.0
2457970,1.0,-1.0
2458060,4.0,-1.0
2458080,4.0,10.0
2458120,2.0,2.0
2458210,0.1,-1.0
2458230,0.05,-1.0
2458250,5.0,5.0
2458260,0.134,-1.0
2458310,15.0,15.0
2458330,1.0,-1.0
2458380,-1.0,-1.0
2458410,1.0,1.0
2458430,2.0,-1.0
2458480,2.0,4.0
2458490,12.0,20.0
2458530,8.0,-1.0
2458540,-1.0,-1.0
2458560,10.0,10.0
2458580,0.1,-1.0
2458700,1.0,1.0
2458750,-1.0,-1.0
2458800,2.0,2.0
2458830,25.0,25.0
2458840,-1.0,-1.0
2458860,8.0,16.0
2458920,4.0,-1.0
2458940,0.25,-1.0
2459100,0.4,-1.0
2459110,-1.0,-1.0
2459150,0.296,-1.0
2459170,0.2,-1.0
2459180,1.0,-1.0
2459190,10.0,10.0
2459250,-1.0,-1.0
2459270,0.2,0.2
2459290,1.0,-1.0
2459350,8.0,8.0
2459370,0.09,-1.0
2459400,1.0,-1.0
2459410,0.2,-1.0
2459420,10.0,10.0
2459430,2.0,-1.0
2459450,0.4,0.5
2459460,0.155,0.155
2459490,2.0,-1.0
2459530,10.0,-1.0
2459550,2.0,-1.0
2459610,0.5,-1.0
2459620,5.0,5.0
2459750,2.0,-1.0
2459790,0.258,-1.0
2459820,-1.0,-1.0
2459850,0.8,-1.0
2459860,0.006,0.006
2459870,0.4,-1.0
2459900,2.0,2.0
2459920,-1.0,-1.0
2459960,1.0,-1.0
2459980,8.0,8.0
2460000,1.0,-1.0
2460050,3.0,4.0
2460060,0.2,0.2
2460120,2.0,-1.0
2460130,16.0,20.0
2460190,0.6,1.0
2460210,0.4,-1.0
2460230,0.3,-1.0
2460260,0.05,0.05
2460270,0.5,-1.0
2460310,0.6,-1.0
2460350,0.256,-1.0
2460360,0.5,-1.0
2460380,-1.0,-1.0
2460450,2.0,-1.0
2460470,-1.0,-1.0
2460480,3.0,3.0
2460490,0.3,-1.0
2460570,1.0,-1.0
2460640,2.0,-1.0
2460660,0.1,0.1
2460680,0.512,-1.0
2460730,1.0,-1.0
2460740,-1.0,-1.0
2460770,0.15,0.15
2460880,0.55,0.6
2460900,3.0,3.0
2460910,7.0,7.0
2460920,2.0,2.0
2460940,0.405,-1.0
2460970,0.5,-1.0
2460980,0.5,-1.0
2461000,4.0,-1.0
2461010,0.3,-1.0
2461040,0.2,-1.0
2461050,30.0,35.0
2461070,2.0,2.0
2461080,0.22,-1.0
2461110,2.0,-1.0
2461120,0.2,-1.0
2461130,-1.0,-1.0
2461140,6.0,6.0
2461150,0.3,0.3
2461190,0.2,-1.0
2461240,4.0,4.0
2461270,-1.0,-1.0
2461290,30.0,30.0
2461390,-1.0,-1.0
2461400,-1.0,-1.0
2461430,2.0,-1.0
2461450,1.0,-1.0
2461460,3.0,3.0
2461490,0.5,0.5
2461550,2.0,-1.0
2461560,0.25,-1.0
2461570,2.0,-1.0
2461580,0.5,0.5
2461600,5.0,6.0
2461650,-1.0,-1.0
2461750,0.05,-1.0
2461760,1.0,1.0
2461770,0.5,-1.0
2461780,2.0,-1.0
2461840,4.0,4.0
2461850,70.0,70.0
2461860,-1.0,-1.0
2461890,1.0,1.0
2461930,-1.0,-1.0
2461980,1.0,4.0
2461990,2.0,-1.0
2462000,1.5,-1.0
2462050,-1.0,-1.0
2462060,2.0,2.0
2462090,0.1,-1.0
2462100,0.2,-1.0
2462120,1.0,1.0
2462150,4.0,4.0
2462230,0.25,-1.0
2462260,0.256,-1.0
2462310,7.0,7.0
2462320,-1.0,-1.0
2462330,-1.0,-1.0
2462340,10.0,0.01
2462380,0.7000000000000001,0.7000000000000001
2462390,-1.0,-1.0
2462450,1.0,-1.0
2462520,6.0,-1.0
2462570,12.0,-1.0
2462580,0.05,-1.0
2462600,0.5,0.5
2462610,0.03,-1.0
2462660,0.15,-1.0
2462680,-1.0,-1.0
2462710,-1.0,-1.0
2462790,0.2,-1.0
2462810,0.35000000000000003,-1.0
2462820,-1.0,-1.0
2462830,0.25,-1.0
2462840,3.0,3.0
2462880,0.3,-1.0
2462890,0.25,0.25
2462970,2.0,-1.0
2463000,0.1,0.15
2463080,6.0,6.0
2463110,4.0,8.0
2463150,0.6,0.6
2463160,0.8,0.8
2463210,0.2,0.1
2463250,1.0,1.0
2463260,8.0,-1.0
2463290,2.0,-1.0
2463340,2.0,2.0
2463360,12.0,12.0
2463420,3.0,3.0
2463480,2.0,2.0
2463490,1.5,1.5
2463500,1.0,1.0
2463530,1.0,-1.0
2463570,6.0,-1.0
2463620,20.0,-1.0
2463660,0.3,-1.0
2463700,4.0,4.0
2463710,4.0,4.0
2463720,4.0,4.0
2463730,4.0,4.0
2463760,0.3,0.6
2463800,5.0,5.0
2463820,2.0,-1.0
2463830,2.0,4.0
2463900,-1.0,-1.0
2463920,0.128,-1.0
2463930,0.2,-1.0
2463980,4.0,-1.0
2463990,0.3,0.3
2464030,2.0,-1.0
2464050,-1.0,-1.0
2464090,0.45,0.45
2464100,-1.0,-1.0
2464190,0.03,0.03
2464220,4.0,4.0
2464260,5.0,-1.0
2464280,-1.0,-1.0
2464330,15.0,20.0
2464380,-1.0,-1.0
2464460,3.0,4.0
2464470,0.3,1.0
2464480,0.5,-1.0
2464500,4.0,-1.0
2464530,4.0,-1.0
2464540,0.05,-1.0
2464630,3.0,3.0
2464660,0.8,0.8
2464670,0.8,0.8
2464680,0.8,0.8
2464690,0.8,0.8
2464700,1.0,-1.0
2464720,-1.0,-1.0
2464740,0.3,0.3
2464750,0.5,-1.0
2464770,0.5,-1.0
2464800,4.0,4.0
2464830,-1.0,-1.0
2464880,0.5,0.5
2464890,3.0,-1.0
2464900,0.81,0.81
2464950,0.15,0.15
2464980,2.0,-1.0
2465060,0.512,1.0
2465080,0.2,-1.0
2465090,0.5,-1.0
2465160,-1.0,-1.0
2465240,0.164,0.24
2465260,-1.0,-1.0
2465300,0.5,-1.0
2465460,2.0,4.0
2465490,3.0,3.0
2465530,0.135,0.135
2465610,-1.0,-1.0
2465670,0.3,-1.0
2465730,2.0,-1.0
2465770,0.08,-1.0
2465780,0.1,-1.0
2465830,46.0,46.0
2465840,3.0,3.0
2465870,0.4,0.4
2465880,0.5,0.5
2465930,-1.0,-1.0
2466010,-1.0,-1.0
2466090,2.0,2.0
2466160,0.1,-1.0
2466230,-1.0,-1.0
2466240,1.0,-1.0
2466280,-1.0,-1.0
2466290,0.5,-1.0
2466370,2.0,-1.0
2466400,5.0,5.0
2466450,2.0,-1.0
2466500,0.046,0.046
2466510,-1.0,-1.0
2466520,0.1,0.1
2466550,-1.0,-1.0
2466660,-1.0,-1.0
2466680,6.0,6.0
2466700,6.88,6.88
2466780,-1.0,-1.0
2466820,2.0,4.0
2466830,-1.0,-1.0
2466850,300.0,-1.0
2466870,0.5,-1.0
2466880,4.0,-1.0
2466890,4.0,-1.0
2466900,3.0,3.0
2466920,5.0,5.0
2466970,0.04,-1.0
2466990,0.1,0.1
2467000,-1.0,-1.0
2467030,-1.0,-1.0
2467190,3.0,-1.0
2467210,0.3,0.3
2467220,2.0,-1.0
2467250,6.0,6.0
2467280,0.001,0.001
2467300,0.5,0.5
2467310,0.2,-1.0
2467400,-1.0,-1.0
2467410,-1.0,-1.0
2467510,-1.0,-1.0
2467540,5.0,-1.0
2467570,-1.0,-1.0
2467590,5.0,-1.0
2467630,2.0,2.0
2467650,-1.0,-1.0
2467720,3.0,-1.0
2467730,-1.0,-1.0
2467770,-1.0,-1.0
2467790,0.5,-1.0
2467800,0.021,0.15
2467810,6.0,6.0
2467830,0.2,-1.0
2467840,3.0,3.0
2467870,-1.0,2.0
2467910,4.0,4.0
2467920,-1.0,-1.0
2467930,0.15,0.35000000000000003
2467940,12.0,-1.0
2467960,0.05,0.05
2467980,-1.0,-1.0
2468030,11.0,15.0
2468060,0.2,0.2
2468080,-1.0,-1.0
2468100,0.5,0.5
2468110,0.4,-1.0
2468120,4.0,8.0
2468210,7.0,7.0
2468390,0.2,-1.0
2468400,3.0,3.0
2468440,0.25,0.25
2468470,4.0,4.0
2468490,2.0,2.0
2468540,1.0,-1.0
2468560,15.0,15.0
2468600,0.2,0.3
2468610,7.0,7.0
2468630,2.0,4.0
2468650,15.0,-1.0
2468670,0.7000000000000001,-1.0
2468680,12.0,-1.0
2468720,5.0,5.0
2468730,10.0,10.0
2468740,2.0,2.0
2468780,0.5,-1.0
2468800,0.4,-1.0
2468820,0.05,-1.0
2468940,3.0,3.0
2468950,-1.0,-1.0
2468960,0.1,-1.0
2468970,0.1,0.2
2468980,-1.0,-1.0
2468990,0.25,0.25
2469030,0.5,2.0
2469050,-1.0,-1.0
2469080,15.0,-1.0
2469130,0.3,-1.0
2469160,0.2,-1.0
2469190,0.2,0.3
2469200,8.0,8.0
2469240,0.2,-1.0
2469260,3.5,5.0
2469280,0.3,-1.0
2469290,0.5,-1.0
2469320,0.4,-1.0
2469330,-1.0,-1.0
2469360,0.2,-1.0
2469370,1.0,1.0
2469490,0.512,0.512
2469550,-1.0,-1.0
2469570,0.5,0.5
2469590,5.0,-1.0
2469610,2.0,4.0
2469640,0.2,-1.0
2469710,0.2,-1.0
2469740,1.0,0.5
2469790,-1.0,-1.0
2469880,2.0,2.0
2469890,0.2,0.2
2469900,0.1,-1.0
2469950,4.0,-1.0
2469990,3.0,3.0
2470020,2.0,-1.0
2470120,0.25,-1.0
2470130,0.3,0.3
2470160,2.0,2.0
2470200,4.0,6.0
2470230,0.4,0.8
2470270,2.0,3.0
2470290,0.001,-1.0
2470300,1.5,1.5
2470360,-1.0,-1.0
2470370,-1.0,-1.0
2470390,0.8,0.8
2470420,0.2,-1.0
2470440,0.5,1.0
2470530,0.4,-1.0
2470610,6.0,6.0
2470620,-1.0,-1.0
2470630,0.2,-1.0
2470650,0.3,0.3
2470670,-1.0,-1.0
2470690,10.0,-1.0
2470700,10.0,10.0
2470710,5.0,5.0
2470740,3.0,3.0
2470860,12.0,-1.0
2470920,0.725,-1.0
2470980,3.0,-1.0
2471060,2.0,2.0
2471090,4.0,4.0
2471100,0.2,-1.0
2471110,20.0,20.0
2471120,0.4,-1.0
2471130,3.0,-1.0
2471140,-1.0,-1.0
2471150,-1.0,-1.0
2471160,-1.0,-1.0
2471170,-1.0,-1.0
2471250,0.1,-1.0
2471290,0.09,0.09
2471340,-1.0,-1.0
2471350,1.2,-1.0
2471390,0.4,0.4
2471480,1.0,-1.0
2471540,3.0,3.0
2471550,-1.0,-1.0
2471560,-1.0,-1.0
2471600,0.21,0.21
2471620,0.22,0.22
2471630,1.0,1.0
2471650,1.0,2.0
2471660,3.0,-1.0
2471690,0.1,0.1
2471700,-1.0,-1.0
2471760,0.1,-1.0
2471770,0.2,-1.0
2471780,-1.0,-1.0
2471890,1.0,-1.0
2471900,0.14,0.14
2471920,1.0,-1.0
2471930,-1.0,-1.0
2471940,0.25,0.5
2471950,0.5,-1.0
2471960,2.0,2.0
2471970,0.2,-1.0
2471980,5.5,-1.0
2472000,0.12,-1.0
2472010,10.0,-1.0
2472110,-1.0,-1.0
2472140,1.0,-1.0
2472150,-1.0,-1.0
2472180,-1.0,-1.0
2472200,-1.0,-1.0
2472240,4.0,4.0
2472250,-1.0,-1.0
2472270,1.0,-1.0
2472340,0.45,-1.0
2472390,4.0,4.0
2472470,1.0,1.0
2472500,-1.0,-1.0
2472510,5.0,5.0
2472550,1.0,1.0
2472570,0.25,0.25
2472630,1.0,-1.0
2472690,5.0,6.0
2472740,1.0,-1.0
2472770,-1.0,-1.0
2472790,-1.0,-1.0
2472820,10.0,10.0
2472840,0.1,0.2
2472870,0.3,-1.0
2472880,-1.0,-1.0
2472970,-1.0,-1.0
2472990,0.18,-1.0
2473000,2.0,-1.0
2473030,0.9,-1.0
2473040,0.08,-1.0
2473070,0.35000000000000003,-1.0
2473090,2.0,-1.0
2473110,0.35000000000000003,-1.0
2473130,5.0,5.0
2473150,4.0,6.0
2473210,5.0,5.0
2473240,0.4,-1.0
2473260,6.0,-1.0
2473310,3.0,-1.0
2473340,0.1,-1.0
2473470,1.0,-1.0
2473480,2.0,2.0
2473490,-1.0,-1.0
2473500,2.0,-1.0
2473590,2.048,4.096
2473600,-1.0,-1.0
2473640,0.4,-1.0
2473650,0.2,-1.0
2473690,-1.0,-1.0
2473710,3.0,-1.0
2473730,-1.0,-1.0
2473750,7.0,-1.0
2473790,0.3,-1.0
2473830,0.512,1.0
2473870,0.5,1.0
2473890,-1.0,-1.0
2473950,2.0,3.0
2473980,0.512,0.512
2474020,0.6,0.6
2474030,3.0,3.0
2474050,0.8,-1.0
2474070,-1.0,-1.0
2474140,5.0,0.01
2474180,0.2,0.2
2474190,0.5,0.5
2474250,4.0,4.0
2474290,0.3,0.3
2474300,-1.0,-1.0
2474320,-1.0,-1.0
2474360,0.5,1.0
2474460,5.0,5.0
2474550,-1.0,-1.0
2474610,2.0,-1.0
2474670,-1.0,-1.0
2474680,-1.0,-1.0
2474690,0.15,-1.0
2474700,3.0,-1.0
2474750,0.512,2.0
2474790,0.6,1.0
2474800,0.25,0.4
2474820,3.0,5.0
2474830,2.0,4.0
2474850,0.2,-1.0
2474880,0.2,0.2
2474900,6.0,-1.0
2474920,0.42,-1.0
2474930,1.0,1.0
2474940,1.0,2.0
2474960,0.5,0.5
2474970,1.0,1.0
2475010,10.0,20.0
2475020,0.5,-1.0
2475030,-1.0,-1.0
2475040,4.0,-1.0
2475150,4.0,-1.0
2475220,8.0,8.0
2475270,2.5,2.5
2475290,2.0,-1.0
2475300,5.0,5.0
2475330,8.0,8.0
2475380,1.0,1.0
2475390,20.0,20.0
2475400,20.0,20.0
2475420,20.0,20.0
2475440,5.0,-1.0
2475450,20.0,20.0
2475460,2.0,2.0
2475480,4.5,4.5
2475490,3.0,3.0
2475510,0.1,-1.0
2475610,1.0,-1.0
2475720,0.15,0.2
2475730,0.2,0.3
2475780,5.0,-1.0
2475790,11.0,11.0
2475800,1.177,-1.0
2475810,1.288,-1.0
2475820,1.024,-1.0
2475860,1.0,1.0
2475890,0.372,0.372
2475980,0.915,-1.0
2476020,0.5,-1.0
2476030,12.0,12.0
2476040,-1.0,-1.0
2476050,1.0,-1.0
2476070,8.0,8.0
2476100,6.0,5.0
2476160,-1.0,-1.0
2476170,0.25,0.25
2476190,0.46,0.46
2476200,1.0,-1.0
2476310,0.128,0.128
2476320,-1.0,-1.0
2476330,1.0,1.0
2476350,2.0,4.0
2476410,-1.0,-1.0
2476440,-1.0,-1.0
2476490,1.4,-1.0
2476500,2.0,-1.0
2476580,9.0,-1.0
2476620,0.5,0.8
2476640,0.3,-1.0
2476670,0.5,-1.0
2476680,0.3,-1.0
2476710,-1.0,-1.0
2476720,50.0,70.0
2476730,1.0,-1.0
2476760,0.512,-1.0
2476820,1.0,1.0
2476840,-1.0,-1.0
2476850,0.65,-1.0
2476860,0.8,-1.0
2476950,0.1,0.1
2476960,0.3,-1.0
2476990,0.3,0.3
2477000,0.2,0.2
2477010,2.0,-1.0
2477020,0.5,-1.0
2477030,5.0,-1.0
2477070,0.35000000000000003,0.35000000000000003
2477090,0.3,0.3
2477100,2.0,-1.0
2477130,0.45,-1.0
2477140,-1.0,-1.0
2477160,5.0,10.0
2477170,1.0,-1.0
2477200,0.4,-1.0
2477230,9.0,-1.0
2477270,0.5,1.0
2477280,5.0,5.0
2477300,0.106,-1.0
2477340,20.0,20.0
2477350,1.0,20.0
2477480,6.0,6.0
2477490,0.909,-1.0
2477590,2.0,-1.0
2477630,3.0,3.0
2477650,12.0,12.0
2477690,-1.0,-1.0
2477700,-1.0,-1.0
2477720,-1.0,-1.0
2477740,6.0,8.0
2477770,0.3,-1.0
2477780,0.7000000000000001,-1.0
2477790,0.4,-1.0
2477870,0.4,0.5
2477920,0.75,-1.0
2477930,0.168,-1.0
2477940,-1.0,-1.0
2477950,0.8,-1.0
2478020,2.0,2.0
2478040,2.0,-1.0
2478110,-1.0,-1.0
2478120,0.5,0.5
2478140,1.0,1.0
2478160,0.8,-1.0
2478180,-1.0,-1.0
2478210,-1.0,-1.0
2478240,3.0,-1.0
2478260,0.105,0.105
2478270,2.0,-1.0
2478290,0.1,0.1
2478300,-1.0,-1.0
2478310,0.5,-1.0
2478330,5.0,8.0
2478340,0.15,-1.0
2478420,2.0,2.0
2478430,0.128,0.128
2478450,-1.0,-1.0
2478470,12.0,-1.0
2478500,0.35000000000000003,0.35000000000000003
2478580,0.18,-1.0
2478600,1.0,-1.0
2478640,3.0,3.0
2478730,3.0,-1.0
2478770,-1.0,-1.0
2478810,3.0,3.0
2478850,1.0,-1.0
2478860,0.135,0.135
2478870,1.36,-1.0
2478910,0.05,0.25
2478940,-1.0,-1.0
2478970,5.0,-1.0
2479000,-1.0,-1.0
2479010,2.0,-1.0
2479020,-1.0,-1.0
2479030,0.2,-1.0
2479040,-1.0,-1.0
2479070,1.0,-1.0
2479140,0.2,0.2
2479150,2.0,2.0
2479160,4.0,4.0
2479170,1.0,-1.0
2479210,1.0,1.0
2479220,0.15,-1.0
2479230,0.023,0.15
2479290,8.0,8.0
2479300,2.0,-1.0
2479320,0.8,-1.0
2479340,-1.0,-1.0
2479390,-1.0,-1.0
2479420,0.004,-1.0
2479440,2.0,2.0
2479480,-1.0,-1.0
2479510,0.25,-1.0
2479530,0.7000000000000001,0.7000000000000001
2479580,0.2,0.2
2479590,-1.0,-1.0
2479610,1.0,1.0
2479650,11.0,11.0
2479670,1.0,2.0
2479720,0.5,0.5
2479740,19.0,19.0
2479770,25.0,25.0
2479780,2.0,-1.0
2479810,40.0,40.0
2479830,10.0,-1.0
2479840,8.0,8.0
2479920,0.3,-1.0
2479930,0.3,0.3
2479950,-1.0,-1.0
2479960,0.2,-1.0
2479970,0.4,-1.0
2479990,0.8,-1.0
2480000,0.3,0.3
2480010,2.0,2.0
2480170,-1.0,-1.0
2480180,0.25,-1.0
2480200,9.0,-1.0
2480210,0.156,1.0
2480260,-1.0,-1.0
2480280,-1.0,-1.0
2480290,2.0,-1.0
2480560,0.4,-1.0
2480590,1.0,1.0
2480630,0.2,0.2
2480650,3.0,-1.0
2480660,0.2,0.24
2480680,-1.0,-1.0
2480710,32.0,32.0
2480720,10.0,10.0
2480740,0.03,-1.0
2480780,1.6,1.6
2480800,1.0,-1.0
2480820,0.12,-1.0
2480830,4.3,-1.0
2480850,0.355,-1.0
2480930,2.0,2.0
2480950,4.0,10.0
2480970,0.04,0.04
2481020,16.0,-1.0
2481120,2.5,2.5
2481130,-1.0,-1.0
2481170,0.2,0.25
2481180,-1.0,-1.0
2481220,0.6,-1.0
2481230,1.0,-1.0
2481260,6.0,10.0
2481270,1.0,1.0
2481310,0.75,-1.0
2481340,3.0,5.0
2481400,2.0,-1.0
2481440,0.6,1.0
2481520,2.0,2.0
2481560,2.0,-1.0
2481570,-1.0,-1.0
2481580,-1.0,-1.0
2481610,2.0,2.0
2481640,0.75,-1.0
2481650,-1.0,-1.0
2481670,4.0,4.0
2481710,6.0,6.0
2481780,0.15,-1.0
2481790,1.0,-1.0
2481820,1.0,2.0
2481850,4.0,-1.0
2481870,1.0,-1.0
2481890,0.3,0.3
2481920,0.3,-1.0
2481930,3.0,-1.0
2481960,0.4,-1.0
2482000,0.5,2.0
2482010,0.3,-1.0
2482030,3.0,-1.0
2482130,0.7000000000000001,1.5
2482150,0.35000000000000003,0.35000000000000003
2482190,0.1,-1.0
2482200,-1.0,-1.0
2482270,3.0,-1.0
2482340,2.0,2.0
2482350,-1.0,-1.0
2482360,0.05,0.1
2482380,-1.0,-1.0
2482420,1.024,-1.0
2482550,0.4,-1.0
2482630,5.0,5.0
2482640,9.0,9.0
2482650,16.0,16.0
2482660,4.0,5.0
2482670,4.0,4.0
2482780,0.4,1.024
2482810,0.405,0.405
2482820,-1.0,-1.0
2482850,30.0,30.0
2482900,1.0,-1.0
2482920,0.8,-1.0
2482950,1.0,-1.0
2482970,0.5,-1.0
2483050,0.6,2.0
2483070,0.4,0.4
2483150,0.095,-1.0
2483220,6.0,6.0
2483250,0.2,-1.0
2483290,0.3,-1.0
2483300,0.5,-1.0
2483370,0.8,-1.0
2483380,10.0,16.0
2483400,0.8,0.8
2483420,0.7000000000000001,-1.0
2483630,5.0,5.0
2483680,1.0,-1.0
2483730,-1.0,-1.0
2483760,2.0,-1.0
2483770,2.0,2.0
2483840,-1.0,-1.0
2483850,1.0,-1.0
2483900,-1.0,-1.0
2483920,0.8250000000000001,-1.0
2483930,3.0,-1.0
2483950,-1.0,-1.0
2483970,-1.0,-1.0
2484020,-1.0,-1.0
2484030,-1.0,-1.0
2484060,0.4,0.4
2484100,10.24,10.24
2484110,30.0,30.0
2484120,-1.0,-1.0
2484130,1.0,-1.0
2484160,1.0,2.0
2484170,4.0,-1.0
2484180,4.0,5.0
2484200,0.3,1.0
2484220,-1.0,-1.0
2484230,2.0,2.0
2484250,15.0,20.0
2484270,-1.0,-1.0
2484280,2.0,3.0
2484330,8.0,8.0
2484340,2.0,-1.0
2484360,15.0,15.0
2484370,0.7000000000000001,0.7000000000000001
2484410,6.0,-1.0
2484430,8.0,8.0
2484500,8.0,8.0
2484520,0.5,-1.0
2484540,5.0,-1.0
2484570,5.0,5.0
2484580,0.5,-1.0
2484610,0.01,-1.0
2484630,1.024,1.024
2484660,0.1,-1.0
2484670,0.14200000000000002,-1.0
2484760,0.2,-1.0
2484790,1.0,2.0
2484810,5.0,-1.0
2484860,2.0,-1.0
2484880,0.2,-1.0
2484960,0.177,0.177
2484970,2.0,-1.0
2485000,-1.0,-1.0
2485060,0.512,-1.0
2485070,0.162,-1.0
2485080,0.5,-1.0
2485090,0.35000000000000003,0.35000000000000003
2485120,1.7,-1.0
2485130,0.2,0.5
2485150,2.0,-1.0
2485160,-1.0,-1.0
2485170,2.0,2.0
2485180,0.1,-1.0
2485190,0.15,-1.0
2485270,8.0,-1.0
2485300,-1.0,-1.0
2485330,0.48,-1.0
2485340,1.23,-1.0
2485350,-1.0,-1.0
2485430,2.0,2.0
2485460,8.0,-1.0
2485470,0.2,0.2
2485520,-1.0,-1.0
2485540,4.0,-1.0
2485550,-1.0,-1.0
2485560,8.192,-1.0
2485610,2.0,2.0
2485620,0.09,0.09
2485660,0.25,-1.0
2485750,0.8,0.8
2485760,-1.0,-1.0
2485780,-1.0,-1.0
2485860,3.0,-1.0
2485870,3.0,-1.0
2485890,1.5,-1.0
